_step,x/lr1
2590,1.4952748260722172e-05
2598,1.468329593017177e-05
2606,1.4416052942640146e-05
2614,1.4151035782933552e-05
2622,1.3888260798558816e-05
2630,1.3627744198714709e-05
2638,1.3369502053292249e-05
2646,1.3113550291883414e-05
2654,1.2859904702798464e-05
2662,1.260858093209214e-05
2670,1.2359594482598446e-05
2678,1.2112960712974408e-05
2686,1.186869483675268e-05
2694,1.1626811921403125e-05
2702,1.1387326887403327e-05
2710,1.1150254507318259e-05
2718,1.0915609404889015e-05
2726,1.068340605413083e-05
2744,1.04536587784401e-05
2752,1.0226381749711044e-05
2760,1.0001588987461342e-05
2768,9.77929435796744e-06
2776,9.559511573409197e-06
2794,9.342254191024025e-06
2802,9.127535612270643e-06
2810,8.915369082002379e-06
2818,8.705767687650268e-06
2826,8.498744358415579e-06
2844,8.294311864472449e-06
2852,8.092482816180047e-06
2860,7.893269663304792e-06
2868,7.69668469425232e-06
2876,7.50274003530953e-06
2894,7.3114476498965526e-06
2902,7.1228193378287565e-06
2910,6.936866734588987e-06
2918,6.75360131060967e-06
2926,6.573034370565501e-06
2944,6.395177052675794e-06
2952,6.220040328017774e-06
2960,6.047634999849527e-06
2968,5.87797170294383e-06
2976,5.711060902932041e-06
2994,5.546912895658473e-06
3002,5.38553780654546e-06
3010,5.226945589968624e-06
3018,5.071146028642937e-06
3026,4.9181487330192014e-06
3044,4.7679631406913225e-06
3052,4.620598515814023e-06
3060,4.476063948531562e-06
3068,4.33436835441684e-06
3076,4.195520473921555e-06
3094,4.059528871837037e-06
3102,3.9264019367658334e-06
3110,3.7961478806044283e-06
3118,3.6687747380365067e-06
3126,3.5442903660375283e-06
3144,3.4227024433898913e-06
3152,3.3040184702094466e-06
3160,3.1882457674826672e-06
3168,3.075391476615197e-06
3176,2.9654625589913277e-06
3194,2.8584657955444626e-06
3202,2.7544077863390083e-06
3210,2.653294950163088e-06
3218,2.555133524132758e-06
3226,2.459929563307151e-06
3244,2.367688940315016e-06
3252,2.278417344992456e-06
3260,2.1921202840320065e-06
3268,2.1088030806428626e-06
3276,2.0284708742225987e-06
3294,1.9511286200400993e-06
3302,1.876781088929902e-06
3310,1.8054328669979803e-06
3318,1.7370883553386896e-06
3326,1.6717517697634743e-06
3344,1.6094271405406757e-06
3352,1.5501183121470309e-06
3360,1.4938289430304064e-06
3368,1.4405625053842576e-06
3376,1.390322284933354e-06
3394,1.3431113807311435e-06
3402,1.298932704968614e-06
3410,1.2577889827945388e-06
3418,1.219682752147544e-06
3426,1.1846163635994111e-06
3444,1.1525919802101604e-06
3452,1.1236115773946232e-06
3460,1.097676942800563e-06
3468,1.0747896761983623e-06
3476,1.0549511893824914e-06
3494,1.0381627060842115e-06
3502,1.0244252618962891e-06
3510,1.0137397042089715e-06
3518,1.0061066921578045e-06
