_step,train/box_loss
3831,0.1280556172132492
3857,0.1279471516609192
3907,0.12695114314556122
3915,0.1276719570159912
3949,0.12559890747070312
3957,0.1272352635860443
3973,0.12738093733787537
4015,0.126157745718956
4023,0.12602998316287994
4049,0.12757381796836853
4057,0.12619434297084808
4073,0.12736797332763672
4099,0.12700192630290985
4115,0.12855955958366394
4131,0.12550190091133118
4149,0.12682345509529114
4165,0.12615935504436493
4173,0.1269947737455368
4199,0.12713025510311127
4257,0.12624125182628632
4323,0.12586726248264313
4365,0.12563391029834747
4392,0.1515331268310547
4410,0.1465325951576233
4434,0.1419132500886917
4442,0.14161798357963562
4450,0.14433453977108002
4458,0.14151975512504578
4474,0.14107799530029297
4490,0.14183571934700012
4498,0.1415243297815323
4506,0.14154180884361267
4546,0.13997168838977814
4554,0.14052888751029968
4604,0.13988302648067474
4620,0.14284582436084747
4644,0.14004209637641907
4660,0.13881665468215942
4676,0.13769187033176422
4708,0.13738220930099487
4758,0.13910576701164246
4766,0.13855868577957153
4774,0.13784600794315338
4782,0.1380094736814499
4822,0.1364767700433731
4838,0.13719211518764496
4846,0.13655871152877808
4862,0.13877183198928833
4870,0.1358056664466858
4878,0.13490910828113556
4886,0.13483688235282898
4894,0.13527719676494598
4920,0.13639244437217712
4952,0.1346788853406906
4968,0.1367541253566742
4992,0.13557828962802887
5008,0.1311168521642685
5016,0.13234062492847443
5064,0.13145455718040466
5072,0.1331196427345276
5098,0.13326987624168396
5114,0.13241930305957794
5122,0.131291925907135
5138,0.1306237280368805
5146,0.13099324703216553
5154,0.12944842875003815
5162,0.1303054243326187
5170,0.13285726308822632
5202,0.1291527897119522
5210,0.13070830702781677
5218,0.12797582149505615
5242,0.1291210949420929
5260,0.13116952776908875
5268,0.1287062168121338
5276,0.13075892627239227
5308,0.12900614738464355
5316,0.128798708319664
5332,0.12656059861183167
5348,0.12863802909851074
5380,0.12744896113872528
5388,0.12727363407611847
5396,0.12805072963237762
5404,0.12734355032444
5412,0.12662918865680695
5438,0.12559667229652405
5462,0.1272193193435669
5470,0.1248696818947792
5478,0.12431501597166061
5494,0.12584008276462555
5510,0.12777355313301086
5518,0.1257232129573822
5526,0.12560445070266724
5550,0.12496218085289001
5566,0.124896340072155
5574,0.12472395598888397
5582,0.12541812658309937
5616,0.12310629338026047
5632,0.12438225001096725
5648,0.12403984367847443
5664,0.12293605506420135
5680,0.12274301797151566
5704,0.12431064993143082
5728,0.12250000983476639
5736,0.12089411169290543
5744,0.12334416061639786
5770,0.1226017102599144
5778,0.122477687895298
5786,0.12234432995319366
5802,0.11959072202444077
5826,0.12159731984138489
5858,0.12011005729436874
5874,0.12092094868421555
5882,0.1213756650686264
5906,0.12116578966379166
5914,0.11891953647136688
5922,0.12077480554580688
5940,0.12049008160829544
5948,0.11870018392801285
5964,0.11974973231554031
5988,0.11836093664169312
5996,0.11884091794490814
6012,0.12052572518587112
6020,0.11854061484336853
6028,0.1178894191980362
6044,0.11945738643407822
6052,0.11877287924289703
6092,0.11773817986249924
6110,0.11743402481079102
6118,0.1181340143084526
6126,0.11853504180908203
6134,0.11753753572702408
6142,0.11819864809513092
6158,0.11722298711538315
6166,0.11769886314868927
6182,0.11571066081523895
6190,0.11721795052289963
6206,0.11782752722501755
6214,0.11671226471662521
6230,0.11476707458496094
6238,0.11760356277227402
6246,0.11578727513551712
6262,0.11577042937278748
6304,0.11649513244628906
6320,0.11690168082714081
6328,0.11714715510606766
6344,0.11612076312303543
6368,0.11355145275592804
6384,0.1138852909207344
6392,0.11445844173431396
6400,0.11504069715738297
6416,0.114242784678936
6424,0.11437535285949707
6432,0.1141640767455101
6458,0.1146051213145256
6490,0.11279936134815216
6498,0.11354772001504898
6506,0.11252501606941223
6514,0.11436004936695099
6530,0.11289378255605698
6538,0.11352237313985825
6546,0.11420206725597382
6562,0.11354684084653854
6578,0.11199534684419632
6586,0.11296462267637253
6594,0.11168765276670456
6602,0.11298073083162308
6620,0.11204984039068222
6636,0.11132322251796722
6660,0.1122066080570221
6668,0.11231858283281326
6700,0.11254066973924637
6708,0.11157378554344177
6716,0.110347680747509
6772,0.11130282282829285
6790,0.10956153273582458
6798,0.11031758785247803
6814,0.11018621176481247
6822,0.11013143509626389
6830,0.11007703840732574
6838,0.11058752983808517
6870,0.11038917303085327
6894,0.1093030646443367
6902,0.10911469161510468
6926,0.1103491559624672
6960,0.10990384966135025
6968,0.10986380279064178
6976,0.10821980983018875
6992,0.10967440903186798
7010,0.10989562422037125
7034,0.10866847634315491
7092,0.10881230980157852
7110,0.10865845531225204
7118,0.10949842631816864
7142,0.10958263278007507
7168,0.1092061921954155
7184,0.10951654613018036
7192,0.10772883892059326
7210,0.10844112932682037
7218,0.10762611031532288
7260,0.1078152135014534
7268,0.10870815068483353
7276,0.10707610100507736
7284,0.11040730029344559
7292,0.10951288789510727
7384,0.10807500779628754
7392,0.10813190042972565
7418,0.10709279775619507
7434,0.10907179862260818
7442,0.10646471381187439
7460,0.10771235823631287
7534,0.10786021500825882
7542,0.10801345109939575
7560,0.10621721297502518
7568,0.10642503201961517
7576,0.10722663253545761
7584,0.10679199546575546
7676,0.10649249702692032
7684,0.1065438985824585
7710,0.10633737593889236
7718,0.10689067840576172
7734,0.1073748990893364
7742,0.10609471052885056
7760,0.10679763555526733
7776,0.10529673099517822
7784,0.10623355954885483
7826,0.10693252086639404
7834,0.10606803745031357
7842,0.10698261111974716
7918,0.10548806190490723
7926,0.10540685802698135
7976,0.10492651909589767
7984,0.10484493523836136
8010,0.10416452586650848
8018,0.10442303866147995
8034,0.1051378920674324
8042,0.10495756566524506
8060,0.10475216060876846
8076,0.10544171929359436
8092,0.10553629696369171
8110,0.10553769767284393
8134,0.10434013605117798
8160,0.10428304225206375
8176,0.10541422665119171
8210,0.10514353215694427
8218,0.10446373373270035
8226,0.10603506863117218
8234,0.10348276048898697
8242,0.10549741238355637
8276,0.10479222983121872
8284,0.10388268530368805
8292,0.10418760776519775
8310,0.10478540509939194
8318,0.1043953225016594
8334,0.10456904768943787
8342,0.10597438365221024
8368,0.10412513464689255
8376,0.10381171107292175
8392,0.10508949309587479
8418,0.10495366901159286
8426,0.10558521747589111
8484,0.10626992583274841
8518,0.10493732243776321
8542,0.10336100310087204
8560,0.10348408669233322
8568,0.10525787621736526
8584,0.1041150838136673
8592,0.10520295053720474
8610,0.10519127547740936
8626,0.10596305131912231
8660,0.10488535463809967
8668,0.10326223820447922
8684,0.10410498827695847
8692,0.10394839942455292
8710,0.10521432012319565
8718,0.10448119789361954
8760,0.1050034686923027
8768,0.1041080504655838
8810,0.10420580953359604
8818,0.1040288656949997
8860,0.10536161810159683
8868,0.10526450723409653
8876,0.10311117023229599
8884,0.10415473580360413
8910,0.10507860034704208
