_step,train/obj_loss
1818,0.0008681225008331239
1834,0.0008735585724934936
1850,0.0008667532238177955
1884,0.0008685785578563809
1900,0.0008668698719702661
1916,0.0008658940787427127
1940,0.0008628946379758418
1948,0.00086198904318735
1956,0.0008593395468778908
1964,0.000861029839143157
1972,0.0008611258817836642
1980,0.0008601095178164542
1988,0.0008604892063885927
1996,0.0008572174701839685
2004,0.0008580155554227531
2012,0.0008574267267249525
2020,0.0008547031320631504
2038,0.0008579481509514153
2070,0.0008524166187271476
2086,0.0008535488159395754
2102,0.0008502482087351382
2110,0.0008516859379597008
2118,0.0008512325002811849
2134,0.0008469131425954401
2142,0.0008481466211378574
2150,0.0008503835997544229
2208,0.0008462404948659241
2216,0.0008481079712510109
2248,0.0008390162838622928
2264,0.0008443329716101289
2304,0.00084153120405972
2344,0.000839904707390815
2378,0.0008350636926479638
2386,0.0008364729001186788
2402,0.000837783794850111
2410,0.0008356169564649463
2418,0.000834885984659195
2434,0.0008318092441186309
2442,0.000835831044241786
2458,0.0008304999792017043
2466,0.0008344481466338038
2474,0.0008314996957778931
2490,0.0008307533571496606
2506,0.0008279895409941673
2522,0.0008296289597637951
2564,0.000826445291750133
2580,0.0008253814303316176
2588,0.0008266844088211656
2596,0.0008220652816817164
2636,0.0008215357665903866
2644,0.0008205583435483277
2684,0.0008193586254492402
2718,0.0008166098850779235
2726,0.000821407709736377
2750,0.0008195248083211482
2766,0.0008188165375031531
2782,0.000819473818410188
2790,0.0008185393526218832
2814,0.000815782870631665
2822,0.0008158374694176018
2830,0.0008159175049513578
2846,0.0008174160029739141
2862,0.0008150760550051928
2870,0.0008098395192064345
2920,0.0008072400232777
2968,0.0008088778704404831
2976,0.0008071128977462649
3008,0.0008105114684440196
3016,0.0008067032904364169
3024,0.0008078649407252669
3032,0.0008034763159230351
3040,0.0008084850269369781
3074,0.0008075439836829901
3090,0.0008022953406907618
3098,0.0008006321149878204
3114,0.0008023300324566662
3122,0.0008015671046450734
3130,0.0008030732278712094
3138,0.0008031153120100498
3162,0.0008014476043172181
3170,0.0007979567162692547
3210,0.0007988977595232427
3228,0.0008020774112083018
3236,0.0007984337862581015
3252,0.0008021131507121027
3260,0.0007985328556969762
3300,0.0008008311851881444
3324,0.0007943122764118016
3340,0.0008002241374924779
3348,0.0007951411535032094
3372,0.0007982103270478547
3380,0.0007960468647070229
3414,0.0007933503948152065
3422,0.0007900652708485723
3448,0.0007916445028968155
3456,0.0007916197646409273
3472,0.0007955717155709863
3480,0.0007936026086099446
3498,0.0007925588288344443
3522,0.0007946266559883952
3548,0.0007939880597405136
3556,0.0007964175892993808
3564,0.0007935047033242881
3572,0.0007901469944044948
3598,0.0007888572290539742
3606,0.0007916634203866124
3614,0.0007918068440631032
3630,0.0007880531484261155
3656,0.0007930930587463081
3698,0.0007891000714153051
3706,0.0007926144753582776
3714,0.0007922754157334566
3722,0.0007947298581711948
3730,0.0007895210874266922
3764,0.0007906081737019122
3814,0.0007894254522398114
3848,0.0007889345288276672
3856,0.0007887866231612861
3864,0.0007909390842542052
3906,0.0007851286209188402
3914,0.000789117009844631
3956,0.0007863522623665631
3980,0.0007857151795178652
3998,0.0007858678000047803
4006,0.0007882119389250875
4014,0.0007919755298644304
4030,0.0007881045457907021
4080,0.0007820382597856224
4098,0.000788408680818975
4122,0.0007870605331845582
4156,0.0007876743329688907
4164,0.0007871349807828665
4172,0.0007839062018319964
4198,0.0007858794997446239
4214,0.0007872447022236884
4222,0.0007867248496040702
4248,0.0007896855240687728
4264,0.0007863580831326544
4272,0.0007829093956388533
4280,0.0007843714556656778
4306,0.0007867586682550609
4356,0.000786950986366719
4364,0.000787799246609211
4391,0.0008153264643624425
4409,0.0008140372228808701
4417,0.0008106345776468515
4441,0.0008050111937336624
4449,0.0008090945775620639
4457,0.0008076952653937042
4465,0.00081317697186023
4521,0.000804686569608748
4529,0.0008088188478723168
4537,0.0008061956032179296
4545,0.0008091632626019418
4553,0.0008103041327558458
4587,0.0008069214527495205
4595,0.0008062886190600693
4627,0.0008009687880985439
4635,0.0008071630145423114
4643,0.0008058084058575332
4651,0.0008019260130822659
4675,0.0008090883493423462
4749,0.0008005786803551018
4757,0.0007986145210452378
4765,0.0008044104906730354
4773,0.0008000988746061921
4789,0.0008024841663427651
4797,0.0007978990906849504
4805,0.0007967770798131824
4813,0.0007994353654794395
4837,0.0008011686149984598
4845,0.0007992816972546279
4853,0.00079866754822433
4877,0.0007960461662150919
4893,0.0007958394126035273
4901,0.0007981170783750713
4919,0.0007997888023965061
4927,0.000797903398051858
4935,0.0007981456001289189
4951,0.0007941073854453862
4967,0.0007945668185129762
4983,0.0007965101976878941
4999,0.000792582577560097
5007,0.0007909901323728263
5023,0.0007917734910733998
5031,0.000789074634667486
5047,0.0007961235824041069
5063,0.0007892822613939643
5071,0.0007900056662037969
5089,0.0007909496780484915
5097,0.0007937131449580193
5113,0.0007908528205007315
5121,0.0007863171049393713
5129,0.0007835577125661075
5153,0.0007883351645432413
5177,0.0007875627488829195
5185,0.0007912476430647075
5209,0.000787147379014641
5225,0.0007861254271119833
5233,0.0007830845424905419
5241,0.000786190910730511
5267,0.0007839220343157649
5275,0.0007841524202376604
5315,0.0007860707701183856
5323,0.0007819835445843637
5331,0.0007789802621118724
5339,0.0007824298809282482
5347,0.0007809939561411738
5355,0.0007807472720742226
5363,0.0007814706768840551
5379,0.0007795591372996569
5411,0.0007764924666844308
5429,0.000777010282035917
5437,0.000781156646553427
5445,0.0007796212448738515
5453,0.0007771115633659065
5469,0.0007779447478242218
5477,0.0007764931651763618
5501,0.0007779923616908491
5509,0.0007764882175251842
5525,0.0007757608545944095
5557,0.000776097527705133
5565,0.0007761809974908829
5581,0.0007753876852802932
5607,0.0007708264165557921
5655,0.0007723651942797005
5663,0.0007688942714594305
5679,0.0007723838789388537
5727,0.0007713434170000255
5735,0.0007716784602962434
5751,0.0007677507237531245
5785,0.0007717722910456359
5793,0.0007704300223849714
5801,0.000766976794693619
5817,0.0007671239436604083
5841,0.0007649504696018994
5849,0.0007663056021556258
5873,0.0007634371868334711
5881,0.0007655092049390078
5897,0.0007635913207195699
5939,0.0007619105163030326
5971,0.0007645111763849854
5979,0.000760330876801163
6019,0.0007583624683320522
6027,0.0007601098041050136
6043,0.0007598432130180299
6051,0.0007602877449244261
6075,0.0007547612767666578
6083,0.0007548614521510899
6141,0.000754266045987606
6149,0.0007608089363202453
6157,0.0007580380770377815
6165,0.0007549177971668541
6173,0.0007538260542787611
6181,0.000753154803533107
6189,0.0007545325206592679
6205,0.0007538188365288079
6213,0.0007552136667072773
6229,0.0007524461834691465
6245,0.0007592592155560851
6287,0.0007541798986494541
6343,0.0007510535069741309
6359,0.0007522174855694175
6383,0.0007481127395294607
6407,0.0007475305465050042
6415,0.0007478570914827287
6457,0.0007507044938392937
6473,0.0007514681783504784
6489,0.0007465686649084091
6497,0.0007476723985746503
6505,0.0007493465091101825
6521,0.0007478928309865296
6537,0.0007473630830645561
6545,0.0007455366430804133
6553,0.0007423399365507066
6561,0.0007487054099328816
6569,0.0007509513525292277
6577,0.0007458545733243227
6585,0.0007493991870433092
6627,0.0007450744160450995
6635,0.0007455364684574306
6643,0.0007444919901899993
6659,0.0007405130309052765
6683,0.000745080120395869
6707,0.0007433399441652
6723,0.0007398796151392162
6747,0.000741333409678191
6771,0.0007424138602800667
6821,0.0007405606447719038
6829,0.0007416750304400921
6845,0.0007382926414720714
6861,0.0007451158598996699
6901,0.0007405043579638004
6917,0.0007384297205135226
6925,0.0007396369474008679
6933,0.0007408597157336771
6959,0.0007363080512732267
6967,0.0007401514449156821
6991,0.0007405203650705516
7017,0.0007352730026468635
7025,0.0007397086592391133
7033,0.0007403834606520832
7075,0.0007377663860097528
7083,0.0007388190715573728
7091,0.0007388442754745483
7125,0.0007370198145508766
7141,0.0007372944965027273
7225,0.0007343910401687026
7233,0.0007397888693958521
7259,0.0007349101942963898
7275,0.0007368120714090765
7283,0.0007363563636317849
7291,0.0007362181786447763
7309,0.0007336371927522123
7317,0.0007396635483019054
7341,0.000732415122911334
7359,0.00073574751149863
7375,0.0007378396112471819
7383,0.0007319922442547977
7391,0.0007336284033954144
7433,0.00073375238571316
7459,0.0007332881796173751
7475,0.0007343397010117769
7509,0.0007346217171289027
7525,0.0007351911626756191
7533,0.0007318553398363292
7541,0.0007351723033934832
7559,0.0007308723870664835
7567,0.000731100095435977
7625,0.0007311638910323381
7659,0.000731790903955698
7683,0.0007340316078625619
7733,0.0007329543586820364
7759,0.0007337841088883579
7791,0.0007302477606572211
7825,0.0007310675573535264
7833,0.000728037441149354
7841,0.0007333609974011779
7909,0.0007313924143090844
7933,0.0007324336911551654
7959,0.0007302899030037224
7967,0.0007281039725057781
7975,0.0007281571161001921
7991,0.000733918568585068
8025,0.0007322225137613714
8033,0.0007318046409636736
8041,0.0007293056114576757
8075,0.0007312523084692657
8083,0.000732547021470964
8091,0.0007319116266444325
8109,0.000730098516214639
8117,0.000732587999664247
8125,0.0007309941574931145
8167,0.0007296041585505009
8175,0.0007301127188839018
8183,0.0007290040957741439
8191,0.0007275166572071612
8217,0.0007311961962841451
8225,0.0007267636829055846
8233,0.000728009210433811
8259,0.0007268907502293587
8267,0.0007301142322830856
8275,0.0007303447928279638
8291,0.0007279868586920202
8309,0.0007295000832527876
8325,0.0007313991081900895
8333,0.0007289891946129501
8367,0.000726803089492023
8391,0.0007318933494389057
8459,0.0007271412760019302
8475,0.0007286251056939363
8491,0.0007307282648980618
8509,0.0007281498983502388
8517,0.0007272304501384497
8559,0.0007270859787240624
8575,0.0007316743722185493
8583,0.0007277201511897147
8591,0.0007298627169802785
8683,0.0007280411082319915
8709,0.0007290873327292502
8717,0.0007278815028257668
8725,0.0007277720142155886
8733,0.0007243381696753204
8741,0.0007247004541568458
8759,0.0007272092043422163
8791,0.0007287600310519338
8817,0.0007224519504234195
8859,0.0007299756398424506
8875,0.0007229582406580448
8883,0.000727128644939512
8917,0.0007284442544914782
8925,0.0007277598488144577
8933,0.0007303662714548409
