_step,train/obj_loss
3040,0.0005642806645482779
3048,0.0005652823601849377
3056,0.0005639490555040538
3064,0.0005649210652336478
3072,0.0005652380641549826
3090,0.0005657741567119956
3098,0.0005644111661240458
3106,0.0005672687548212707
3114,0.0005648594233207405
3122,0.0005663937772624195
3140,0.0005639773444272578
3148,0.0005661592585965991
3156,0.0005662492476403713
3164,0.0005646928329952061
3172,0.0005648947553709149
3190,0.0005657791625708342
3198,0.0005641392199322581
3206,0.0005662842886522412
3214,0.0005647371290251613
3222,0.0005645602359436452
3240,0.0005653584375977516
3248,0.000563887064345181
3256,0.000564566464163363
3264,0.0005631537642329931
3272,0.0005667361547239125
3290,0.0005641959141939878
3298,0.0005632913089357316
3306,0.0005648631486110389
3314,0.0005639101727865636
3322,0.0005633328692056239
3340,0.000563708774279803
3348,0.000566556234844029
3356,0.0005655717104673386
3364,0.0005641569150611758
3372,0.0005644599441438913
3390,0.0005651009269058704
3398,0.0005642374162562191
3406,0.0005630178493447602
3414,0.0005640899180434644
3422,0.0005626951460726559
3440,0.0005647727521136403
3448,0.0005638462025672197
3456,0.0005651988903991878
3464,0.0005639318260364234
3472,0.0005620559095405042
3490,0.0005631039384752512
3498,0.0005621390300802886
3506,0.0005633241962641478
3514,0.000564515357837081
